MsgID.LOCAL_VELOCITY,15.0510000,0.0007817,0.0069998,-0.1265742
MsgID.GLOBAL_POSITION,0.0000000,-122.3974513,37.7924794,0.2510000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.1200000
MsgID.LOCAL_POSITION,15.3010000,-0.0848486,0.0997862,-0.2629108
MsgID.LOCAL_VELOCITY,15.3010000,0.0073518,0.0150940,-0.0177591
MsgID.GLOBAL_POSITION,0.0000000,-122.3974488,37.7924792,0.2620000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-0.0100000
MsgID.LOCAL_POSITION,15.5510000,0.0562569,0.0067190,-0.2586534
MsgID.LOCAL_VELOCITY,15.5510000,0.0188059,0.0045668,-0.0274874
MsgID.GLOBAL_POSITION,0.0000000,-122.3974499,37.7924805,0.2580000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,-0.0200000
MsgID.LOCAL_POSITION,15.8010000,-0.0711664,-0.0318266,-0.2638201
MsgID.LOCAL_VELOCITY,15.8010000,0.0090210,-0.0008696,-0.0426684
MsgID.GLOBAL_POSITION,0.0000000,-122.3974503,37.7924793,0.2630000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0400000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,16.0510000,0.0480245,-0.0779455,-0.2616123
MsgID.LOCAL_VELOCITY,16.0510000,0.0070659,0.0047562,0.0188423
MsgID.GLOBAL_POSITION,0.0000000,-122.3974508,37.7924804,0.2610000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0100000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974509,37.7924813,0.2650000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-0.0100000
MsgID.LOCAL_POSITION,16.3010000,0.1515470,-0.0886764,-0.2654723
MsgID.LOCAL_VELOCITY,16.3010000,0.0038613,0.0116311,-0.0198539
MsgID.GLOBAL_POSITION,0.0000000,-122.3974493,37.7924792,0.2750000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0100000,0.0300000
MsgID.LOCAL_POSITION,16.5510000,-0.0840395,0.0569625,-0.2752190
MsgID.LOCAL_VELOCITY,16.5510000,-0.0113738,0.0146870,0.0316002
MsgID.GLOBAL_POSITION,0.0000000,-122.3974489,37.7924800,0.2760000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.1100000
MsgID.LOCAL_POSITION,16.8010000,0.0088171,0.0899764,-0.2767032
MsgID.LOCAL_VELOCITY,16.8010000,0.0022457,0.0023628,0.1122173
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974506,37.7924806,0.2730000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,0.0900000
MsgID.LOCAL_POSITION,17.0520000,0.0681655,-0.0558785,-0.2738515
MsgID.LOCAL_VELOCITY,17.0520000,0.0108997,-0.0098781,0.0926088
MsgID.GLOBAL_POSITION,0.0000000,-122.3974502,37.7924805,0.2870000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0800000
MsgID.LOCAL_POSITION,17.3020000,0.0628035,-0.0249285,-0.2878373
MsgID.LOCAL_VELOCITY,17.3020000,0.0010007,0.0003844,0.0822437
MsgID.LOCAL_POSITION,17.5520000,0.1067635,-0.0225271,-0.2822221
MsgID.LOCAL_VELOCITY,17.5520000,-0.0069133,0.0021881,0.1746424
MsgID.GLOBAL_POSITION,0.0000000,-122.3974502,37.7924809,0.2820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.1700000
MsgID.LOCAL_POSITION,17.8020000,-0.0325313,0.0527556,-0.2763007
MsgID.LOCAL_VELOCITY,17.8020000,-0.0119077,0.0014847,0.1631956
MsgID.GLOBAL_POSITION,0.0000000,-122.3974494,37.7924797,0.2760000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,0.1600000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,18.0520000,-0.0905246,0.1204842,-0.2785116
MsgID.LOCAL_VELOCITY,18.0520000,-0.0009794,-0.0022469,0.1550884
MsgID.GLOBAL_POSITION,0.0000000,-122.3974486,37.7924791,0.2780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.1500000
MsgID.LOCAL_POSITION,18.3030000,0.0420303,-0.0123100,-0.2708449
MsgID.LOCAL_VELOCITY,18.3030000,0.0134986,-0.0079510,0.1276957
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924803,0.2700000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,0.1200000
MsgID.LOCAL_POSITION,18.5530000,0.0538319,-0.0237121,-0.2660055
MsgID.LOCAL_VELOCITY,18.5530000,-0.0018411,-0.0001089,-0.0149440
MsgID.GLOBAL_POSITION,0.0000000,-122.3974502,37.7924804,0.2660000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0100000
MsgID.LOCAL_POSITION,18.8030000,0.0530457,-0.0856544,-0.2681947
MsgID.LOCAL_VELOCITY,18.8030000,0.0002519,-0.0007516,-0.0008252
MsgID.GLOBAL_POSITION,0.0000000,-122.3974509,37.7924804,0.2680000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,19.0530000,0.0530314,-0.0243233,-0.2616820
MsgID.LOCAL_VELOCITY,19.0530000,-0.0000098,0.0011467,-0.0464229
MsgID.GLOBAL_POSITION,0.0000000,-122.3974502,37.7924804,0.2610000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0400000
MsgID.LOCAL_POSITION,19.3030000,0.0363004,0.1248803,-0.2520503
MsgID.LOCAL_VELOCITY,19.3030000,-0.0019570,0.0017829,-0.0058451
MsgID.GLOBAL_POSITION,0.0000000,-122.3974485,37.7924803,0.2520000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,19.5530000,-0.0308451,-0.0939560,-0.2460723
MsgID.LOCAL_VELOCITY,19.5530000,-0.0049925,-0.0076924,-0.0814003
MsgID.GLOBAL_POSITION,0.0000000,-122.3974510,37.7924797,0.2460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0800000
MsgID.LOCAL_POSITION,19.8030000,0.0449021,-0.0431087,-0.2584509
MsgID.LOCAL_VELOCITY,19.8030000,0.0026006,0.0006343,-0.0987919
MsgID.GLOBAL_POSITION,0.0000000,-122.3974504,37.7924804,0.2580000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0900000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974487,37.7924811,0.2670000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0100000
MsgID.LOCAL_POSITION,20.0530000,0.1326873,0.1142024,-0.2677349
MsgID.LOCAL_VELOCITY,20.0530000,0.0040885,0.0055562,-0.0161198
MsgID.LOCAL_POSITION,20.3040000,-0.0551036,0.1148903,-0.2635044
MsgID.LOCAL_VELOCITY,20.3040000,-0.0071553,-0.0081169,0.0134140
MsgID.GLOBAL_POSITION,0.0000000,-122.3974487,37.7924795,0.2630000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0100000
MsgID.LOCAL_POSITION,20.5540000,-0.0344351,0.1415901,-0.2676301
MsgID.LOCAL_VELOCITY,20.5540000,0.0000751,-0.0160356,-0.0079897
MsgID.GLOBAL_POSITION,0.0000000,-122.3974484,37.7924796,0.2670000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,0.0000000
MsgID.LOCAL_POSITION,20.8040000,0.1762572,-0.0466383,-0.2709276
MsgID.LOCAL_VELOCITY,20.8040000,0.0097220,-0.0214519,0.0769618
MsgID.GLOBAL_POSITION,0.0000000,-122.3974505,37.7924815,0.2700000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0200000,0.0700000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,21.0540000,-0.0146759,-0.0205048,-0.2629144
MsgID.LOCAL_VELOCITY,21.0540000,-0.0084997,-0.0128175,-0.0213393
MsgID.GLOBAL_POSITION,0.0000000,-122.3974502,37.7924798,0.2620000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,-0.0200000
MsgID.LOCAL_POSITION,21.3040000,-0.0403544,0.0005380,-0.2611524
MsgID.LOCAL_VELOCITY,21.3040000,-0.0038907,-0.0049367,0.0023453
MsgID.GLOBAL_POSITION,0.0000000,-122.3974499,37.7924796,0.2610000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,21.5540000,0.0505193,-0.0404844,-0.2558829
MsgID.LOCAL_VELOCITY,21.5540000,0.0065318,-0.0045215,-0.0400143
MsgID.GLOBAL_POSITION,0.0000000,-122.3974504,37.7924804,0.2550000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0400000
MsgID.LOCAL_POSITION,21.8040000,0.0524802,0.0227718,-0.2464282
